,train,val
0,0.6632007578524147,0.6567433118820191
1,0.6527217801024274,0.6518546640872955
2,0.6452560919087108,0.6469714939594269
3,0.6440996920190206,0.6478776395320892
4,0.640282681802424,0.6468039155006409
5,0.6354060740005679,0.6442864239215851
6,0.6321264403622325,0.641740208864212
7,0.6295677060034217,0.6370819389820099
8,0.6293175046036883,0.6337231457233429
9,0.6213741476942853,0.6313733935356141
10,0.6166952281463437,0.6258163034915925
11,0.6163147208167286,0.6192669689655304
12,0.6076610219187852,0.6177154362201691
13,0.6014889144315952,0.6315113067626953
14,0.6049808699910234,0.6061429440975189
15,0.5919767036670591,0.6046983778476716
16,0.5891145685823952,0.5999093949794769
17,0.5790518326003377,0.6186805009841919
18,0.583161662991454,0.5812557160854339
19,0.5695703771056199,0.5734840750694274
20,0.5606284890233016,0.5659226238727569
21,0.5519549221527286,0.5788437187671661
22,0.5506541598133925,0.5474002152681351
23,0.539741229720232,0.5419827848672867
24,0.5466762265054191,0.5497629821300507
25,0.5296417881802815,0.5290756791830062
26,0.535138032785276,0.5482450544834137
27,0.5228668393158331,0.533247908949852
28,0.506959393983934,0.5481442868709564
29,0.49992930162243726,0.5246600955724716
30,0.49599181297348766,0.5010876923799514
31,0.48737583509305626,0.5261527001857758
32,0.4842431828743074,0.4922964185476303
33,0.4708027279958492,0.5101891398429871
34,0.47404219973378064,0.47427315413951876
35,0.46484482942557914,0.473754221200943
36,0.45243812116180976,0.47379634380340574
37,0.4705560963328292,0.47777399718761443
38,0.43891648621093937,0.47967338263988496
39,0.4461187589459303,0.47570220232009885
40,0.43614147567167516,0.4594382345676422
41,0.42979542075133903,0.44647320806980134
42,0.4150920415796885,0.4663518339395523
43,0.41737920990804345,0.43822976052761076
44,0.41374557628864195,0.4454354912042618
45,0.4038768236230059,0.4736908048391342
46,0.4057044982910156,0.43814441859722136
47,0.40747581022541696,0.4280144453048706
48,0.39718672124350946,0.446307572722435
49,0.39155752920522924,0.4465695023536682
50,0.406803086763475,0.43807976245880126
51,0.38384099559086127,0.42299522161483766
52,0.38086069429793007,0.43951665461063383
53,0.3804859228250457,0.41587441563606264
54,0.3653823733329773,0.4020276993513107
55,0.35900220420302414,0.4161843299865723
56,0.35625875214251074,0.4256767243146896
57,0.3595698588505024,0.41130412220954893
58,0.35737264519784506,0.40616198182106017
59,0.34995935675574513,0.4001301437616348
60,0.34991801439262016,0.38856985569000246
61,0.3408254268692761,0.40658550560474394
62,0.3294828061650439,0.3858994573354721
63,0.3418740408449638,0.4282386630773544
64,0.32303813172549734,0.4014104515314102
65,0.3412050568475956,0.37642275393009184
66,0.3278693135191755,0.3833122760057449
67,0.3193114269070509,0.38912456631660464
68,0.3222076333150631,0.37678998708724976
69,0.30727069770417564,0.3830991625785828
70,0.30836045015149,0.37686551809310914
71,0.3112770820536265,0.38142297267913816
72,0.29728560585801195,0.44184090495109557
73,0.3017520323032286,0.38303395807743074
74,0.2950278211657594,0.37317955791950225
75,0.29373620922972515,0.3623391628265381
76,0.2909383006939074,0.36854236423969267
77,0.29375522529206627,0.4176180362701416
78,0.27785622055937603,0.3765479326248169
79,0.28517706147054345,0.3985158562660217
80,0.28647919435326646,0.384650981426239
81,0.27579409829000145,0.35230102241039274
82,0.29204165572073404,0.39956345558166506
83,0.2750081576225234,0.3521392524242401
84,0.2722844710437263,0.413467338681221
85,0.299267226602973,0.3612797275185585
86,0.26187523799698526,0.37835360765457154
87,0.2638513860179157,0.42532833218574523
88,0.2432702710715736,0.33444657027721403
89,0.25822855822923707,0.38133417069911957
90,0.23949935487130794,0.33990629613399503
91,0.25040785677549315,0.3458490535616875
92,0.24768290686898115,0.3356353148818016
93,0.24422032476925268,0.3495819419622421
94,0.24730628837899463,0.4360379636287689
95,0.24709746932111135,0.35669720768928526
96,0.2307840669300498,0.3790099769830704
97,0.2345060448094112,0.35297141820192335
98,0.21599672225917257,0.3287006586790085
99,0.22105035767322634,0.3711228251457214
100,0.23918243552126536,0.3797090470790863
101,0.2419352313367332,0.33750811219215393
102,0.22103999228012272,0.32769581377506257
103,0.2143702556083842,0.3367429405450821
104,0.2166996616415861,0.3315474733710289
105,0.21127739039863028,0.402965784072876
106,0.22507849081260403,0.36087451279163363
107,0.22500333189964294,0.32669755518436433
108,0.22034048052822672,0.3056609511375427
109,0.20756016453591788,0.38007092773914336
110,0.2463472538241526,0.3332261174917221
111,0.20952077936835406,0.3177733734250069
112,0.20118854031330202,0.32679785788059235
113,0.19619383608422628,0.33618387281894685
114,0.2254367189072981,0.3527772754430771
115,0.2044911199226612,0.31986320167779925
116,0.18968754407109284,0.3412280559539795
117,0.187488672573392,0.32115854918956754
118,0.19022227532979918,0.32014773041009903
119,0.18530270875227162,0.3187337636947632
120,0.18433380563084673,0.36691183000802996
121,0.18072716873593447,0.3243469655513763
122,0.17694601216694203,0.329973466694355
123,0.18558934276423802,0.30916605442762374
124,0.165662841280786,0.3018337622284889
125,0.19023394893582274,0.33762217313051224
126,0.17698922498923977,0.3159191370010376
127,0.1799620148248789,0.3393130496144295
128,0.17687759875524334,0.3119931608438492
129,0.1852820328459507,0.37002535760402677
130,0.18057170728357827,0.39392346143722534
131,0.1699623358322353,0.41016258895397184
132,0.16917376274742732,0.3087488695979118
133,0.17486300101367439,0.372191908955574
134,0.19001240846587392,0.3161937236785889
135,0.16575592592722033,0.37479429244995116
136,0.16781659024517712,0.28446894586086274
137,0.15991413284365724,0.32958426922559736
138,0.15229993513444576,0.3268767029047012
139,0.15129998344473722,0.31064545214176176
140,0.16360862007955226,0.32523954212665557
141,0.16642684798415114,0.3407051622867584
142,0.13687586766190646,0.2929993659257889
143,0.15335473981572362,0.33964407742023467
144,0.15550045959833192,0.406713730096817
145,0.16973469933358634,0.31814671605825423
146,0.1436607308867501,0.2786175847053528
147,0.13585009625772151,0.30081069767475127
148,0.14346264157353378,0.29956949055194854
149,0.1443190765453548,0.296166031062603
150,0.13934525802004627,0.3092130899429321
151,0.1288802154907366,0.31654227524995804
152,0.14778021159695415,0.35488502085208895
153,0.16232862214489682,0.29749163538217543
154,0.13291384425105118,0.31707219034433365
155,0.12712892253951327,0.3181736350059509
156,0.1327773474338578,0.3383345291018486
157,0.12547562235012288,0.29198168963193893
158,0.12698587393615304,0.30375886261463164
159,0.12004784276572669,0.3056252136826515
160,0.12681519785305348,0.2911230280995369
161,0.12921251120363794,0.2967466443777084
162,0.16060433464079368,0.29984538704156877
163,0.12734755455720714,0.3482422843575478
164,0.12889357583551872,0.323179192841053
165,0.1284742433486915,0.2882514223456383
166,0.1345079588453944,0.39563235342502595
167,0.12224553852546506,0.3093857988715172
168,0.11133973336801296,0.3187084704637527
169,0.13823788940179638,0.44013664722442625
170,0.12778035714858915,0.2906820550560951
171,0.10621499142995695,0.2844920173287392
172,0.11562708483600034,0.32132312208414077
173,0.11665359693692952,0.2858846470713615
174,0.11718339273115484,0.2862981289625168
175,0.10686459574030667,0.283830489218235
176,0.10930051590974738,0.3045187622308731
177,0.09833859170718891,0.2893169283866882
178,0.10594582094288454,0.31354617774486543
179,0.09991668918874205,0.35263473689556124
180,0.11037866344175688,0.42207222282886503
181,0.1158054687264489,0.3001285567879677
182,0.10276581855808817,0.3046261802315712
183,0.10519291896645616,0.3118847757577896
184,0.1080869734287262,0.3005953684449196
185,0.09741809518962372,0.30504409670829774
186,0.12464556243361496,0.3527037277817726
187,0.10093625925663041,0.29079228937625884
188,0.10123137284706278,0.2947016149759293
189,0.09928562283152487,0.2840101644396782
190,0.10555671046419841,0.2922255367040634
191,0.09419353960490809,0.27781881392002106
192,0.08840438123883271,0.28013415783643725
193,0.09514615884641321,0.279578860104084
194,0.09568025180842818,0.2889471292495728
195,0.09157115575380442,0.2871552646160126
196,0.0879534430256704,0.2938670292496681
197,0.11688502632626672,0.47091628015041354
198,0.11339374140995305,0.28220419585704803
199,0.0800788530671015,0.291578009724617
200,0.0890308236021821,0.30141127556562425
201,0.1039430130182243,0.38035778850317004
202,0.08377839643053892,0.29625203609466555
203,0.07514028087621782,0.3170039772987366
204,0.07214187976063752,0.30339457243680956
205,0.08675142477561788,0.30242507457733153
206,0.08958545190895476,0.31878656446933745
207,0.09357376423914258,0.3020220622420311
208,0.07990877348475339,0.28438855707645416
209,0.07452956777883739,0.3222451627254486
210,0.0714610207189874,0.3999262809753418
211,0.08359853514447445,0.28062932938337326
212,0.08245109839410317,0.28548910170793534
213,0.07976223900914192,0.32022012323141097
214,0.07821076626821262,0.36347581148147584
215,0.09387371298380015,0.3186145707964897
216,0.0782950346062823,0.3058376029133797
217,0.07247511483728886,0.27457426488399506
218,0.09577967199247057,0.47652830481529235
219,0.09700315718243761,0.32002950459718704
220,0.07999981285595312,0.32652309983968736
221,0.07045694113504596,0.28399199843406675
222,0.07312270717286481,0.37878656685352324
223,0.09570152385205757,0.30728298872709275
224,0.0749586296335953,0.30930155515670776
225,0.06230608628290456,0.2922982156276703
226,0.07654942535772556,0.2971123859286308
227,0.07067417553285273,0.31500319093465806
228,0.09369785302295917,0.29730428755283356
229,0.07429099400959364,0.31217179596424105
230,0.06182474851971719,0.3481441006064415
231,0.07202317174978373,0.30271767675876615
232,0.07977026410219146,0.2823126897215843
233,0.06330121335823362,0.32364228516817095
234,0.061242117932656916,0.3074106588959694
235,0.05848617688184831,0.2987879976630211
236,0.06133606412061831,0.3015745088458061
237,0.06271014775989986,0.3198429450392723
238,0.06922194270825968,0.3316169574856758
239,0.06928575820312267,0.37445445656776427
240,0.06266296936607943,0.2970675155520439
241,0.10218043861592688,0.3496253043413162
242,0.07721889573262959,0.29350776970386505
243,0.052057062434714016,0.28355054557323456
244,0.055805137062945015,0.2749984011054039
245,0.050573305454014277,0.30397266894578934
246,0.05580744905987891,0.3252477958798409
247,0.06149790054414331,0.3064849942922592
248,0.05395005034600816,0.3118002489209175
249,0.06163056058491149,0.38691169023513794
250,0.0644700861104378,0.309297089278698
251,0.06251427876513178,0.3139017134904861
252,0.08781712624903132,0.34507475793361664
253,0.08496336420861686,0.33159130066633224
254,0.07208535820245743,0.30094378888607026
255,0.050969607900918985,0.3044604942202568
256,0.06038036288284674,0.29460156336426735
257,0.09037177410067582,0.2968718782067299
258,0.0776738121923877,0.33940550684928894
259,0.06246691955844077,0.2904222562909126
260,0.0569251939745211,0.29042610228061677
261,0.05282098332011118,0.2839531168341637
262,0.04364399834558731,0.30413187891244886
263,0.059612901881337166,0.3245059229433537
264,0.05134571402719835,0.2972661629319191
265,0.05358501796315356,0.3006335772573948
266,0.04419481731587794,0.287706907838583
267,0.04749728846022996,0.36273076087236406
268,0.08119407636908496,0.36814428567886354
269,0.06206230119597621,0.3267608150839806
270,0.04983173696914824,0.31120641678571703
271,0.05999177853326972,0.32469180822372434
272,0.05200937526618562,0.2979286268353462
273,0.045964029186019086,0.3980975240468979
274,0.061343261608626784,0.45375308990478513
275,0.057133921626500966,0.36054214239120486
276,0.046939232636515685,0.2949444130063057
277,0.043545630760490894,0.42364966571331025
278,0.06063963350181172,0.3423333093523979
279,0.06610144974618423,0.32251794934272765
280,0.04812916209239785,0.33833287507295606
281,0.041419000910004465,0.2827958181500435
282,0.04220449747290553,0.3063312344253063
283,0.04093959818526012,0.31030457466840744
284,0.05625556604709567,0.3370240107178688
285,0.053957770328696184,0.324091999232769
286,0.05420317714352433,0.3163330405950546
287,0.03907799500426868,0.3102857366204262
288,0.041395023715023585,0.32507362961769104
289,0.04225460133265432,0.32364667281508447
290,0.0644004411268525,0.33814231157302854
291,0.047644090316281085,0.32897840440273285
292,0.03761618121004686,0.29640433192253113
293,0.03606891089187163,0.29922050833702085
294,0.053446947869549434,0.3197378933429718
295,0.10136652256293995,0.3949118793010712
296,0.06965958967623187,0.33615442663431166
297,0.04077455742148364,0.30416799783706666
298,0.0352882872358328,0.2885078817605972
299,0.04357027744011181,0.3475427120923996
